"387" "acm aviation" "\n" "" "bjt" "bay jet" "united states" "n"
"388" "aircompany barcol" "\n" "" "bkl" "barcol" "russia" "n"
"389" "all charter limited" "\n" "" "bla" "all charter" "united kingdom" "n"
"390" "appalachian flying service" "\n" "" "apl" "inc." "appalachian" "n"
"391" "airpac" "\n" "" "apm" "inc." "alaska pacific" "n"
"392" "aeropro" "\n" "" "apo" "aeropro" "canada" "n"
"393" "aerolineas pacifico atlantico" "\n" "" "app" "s.a. (apair)" "aeroperlas" "n"
"394" "aspen aviation" "\n" "" "apq" "aspen base" "united states" "n"
"395" "aeropuma" "\n" "" "apu" "s.a." "aeropuma" "n"
"396" "air plan international" "\n" "" "apv" "air plan" "democratic republic of the congo" "n"
"397" "arrow air" "\n" "jw" "apw" "big a" "united states" "y"
"398" "apex air cargo" "\n" "" "apx" "parcel express" "united states" "n"
"399" "apa internacional" "\n" "" "apy" "apa internacional" "dominican republic" "n"
"400" "aeroatlas" "\n" "" "aqa" "s.a." "atco" "n"
"401" "aquila air ltd." "\n" "" "aql" "aquila" "canada" "n"
"402" "air queensland" "\n" "" "aqn" "bushair" "australia" "n"
"403" "aluminum company of america" "\n" "" "aqo" "alcoa shuttle" "united states" "n"
"404" "aviones de renta de quintana roo" "\n" "" "aqt" "s.a. de c.v." "avioquintana" "n"
"405" "airquarius aviation" "\n" "" "aqu" "quarius" "south africa" "n"
"406" "aerodyne charter company" "\n" "" "aqz" "quanza" "united states" "n"
"407" "arik air" "\n" "w3" "ara" "arik air" "nigeria" "n"
"408" "avia air n.v." "\n" "" "arb" "aviair" "aruba" "n"
"409" "air routing international corp." "\n" "" "arc" "" "united states" "n"
"410" "aerocondor" "\n" "2b" "ard" "aerocondor" "portugal" "y"
"411" "aires" "\n" "4c" "are" "aerovias de integracion regional" "s.a." "y"
"412" "aerolineas argentinas" "\n" "ar" "arg" "argentina" "argentina" "y"
"413" "arrowhead airways" "\n" "" "arh" "arrowhead" "united states" "n"
"414" "aero vics" "\n" "" "ari" "aerovics" "mexico" "n"
"415" "aerojet de costa rica" "\n" "" "arj" "s.a." "" "n"
"416" "antillana de navegacion aerea" "\n" "" "sun" "" "dominican republic" "n"
"417" "aeroservicios de san luis" "\n" "" "suo" "servicio sanluis" "mexico" "n"
"418" "aerosuper" "\n" "" "sup" "aerosuper" "mexico" "n"
"419" "aero link air services s.l." "\n" "" "ark" "link service" "spain" "n"
"420" "airlec - air aquitaine transport" "\n" "" "arl" "airlec" "france" "n"
"421" "aeromarket express" "\n" "" "arm" "amex" "spain" "n"
"422" "arrow aviation ltd." "\n" "" "aro" "arrow" "canada" "n"
"423" "rpa-aviataxi ltd." "\n" "" "arp" "" "russia" "n"
"424" "air klaipeda" "\n" "" "kld" "air klaipeda" "lithuania" "n"
"425" "armstrong air" "\n" "" "arq" "inc." "armstrong" "n"
"426" "air armenia" "\n" "qn" "arr" "air armenia" "armenia" "n"
"427" "aeromet servicios" "\n" "" "ars" "metservice" "chile" "n"
"428" "aerotal aerolineas territoriales de colombia ltda" "\n" "" "art" "aerotal" "colombia" "n"
"429" "aravco ltd." "\n" "" "arv" "aravco" "united kingdom" "n"
"430" "aria" "\n" "" "arw" "ariabird" "france" "n"
"431" "air xpress" "\n" "" "arx" "inc." "airex" "n"
"432" "airline alania" "\n" "" "ost" "alania" "russia" "n"
"433" "air tchad" "\n" "" "htt" "hotel tango" "chad" "n"
"434" "aerloineas de techuacan" "\n" "" "huc" "lineas tehuacan" "mexico" "n"
"435" "aerotransportes huitzilin" "\n" "" "hut" "aerohuitzilin" "mexico" "n"
"436" "aero transportes del humaya" "\n" "" "huy" "aero humaya" "mexico" "n"
"437" "argosy airways" "\n" "" "ary" "gosey" "united states" "n"
"438" "air resorts" "\n" "" "arz" "air resorts" "united states" "n"
"439" "alaska airlines" "\n" "as" "asa" "inc." "alaska" "y"
"440" "air-spray 1967 ltd." "\n" "" "asb" "air spray" "canada" "n"
"441" "air star corporation" "\n" "" "asc" "air star" "canada" "n"
"442" "air sinai" "\n" "4d" "asd" "air sinai" "egypt" "y"
"443" "airstars" "\n" "pl" "ase" "morozov" "russia" "n"
"444" "air schefferville" "\n" "" "asf" "inc." "scheff" "n"
"445" "african star airways (pty) ltd." "\n" "" "asg" "african star" "south africa" "n"
"446" "aerosun international" "\n" "" "asi" "inc." "aerosun" "n"
"447" "air satellite" "\n" "" "asj" "satellite" "canada" "n"
"448" "awesome flight services (pty) ltd." "\n" "" "asm" "awesome" "south africa" "n"
"449" "air and sea transport" "\n" "" "asn" "" "russia" "n"
"450" "aero slovakia" "\n" "" "aso" "aero nitra" "slovakia" "n"
"451" "airsprint" "\n" "" "asp" "airsprint" "canada" "n"
"452" "atlantic southeast airlines" "\n" "ev" "asq" "acey" "united states" "y"
"453" "all star airlines" "\n" "" "asr" "inc." "all star" "n"
"454" "air class" "\n" "" "ass" "s.a. de c.v." "air class" "n"
"455" "aerlineas del oeste" "\n" "" "ast" "aeroeste" "mexico" "n"
"456" "aviones are" "\n" "" "nre" "aviones are" "mexico" "n"
"457" "air nepal international" "\n" "" "npl" "air nepal" "nepal" "n"
"458" "air napier" "\n" "" "npr" "" "new zealand" "n"
"459" "air taxi & cargo" "\n" "" "wam" "taxi cargo" "sudan" "n"
"460" "arrow panama" "\n" "" "wap" "arrow panama" "panama" "n"
"461" "astravia-bissau air transports ltd." "\n" "" "asv" "astravia" "guinea-bissau" "n"
"462" "astrakhan airlines" "\n" "ob" "asz" "air astrakhan" "russia" "y"
"463" "air transport association" "\n" "" "ata" "" "united states" "n"
"464" "atlantair ltd." "\n" "" "atb" "starlite" "canada" "n"
"465" "air tanzania" "\n" "tc" "atc" "tanzania" "tanzania" "y"
"466" "aerotours dominicana" "\n" "" "atd" "aerotours" "dominican republic" "n"
"467" "atlantis transportation services" "\n" "" "ate" "ltd." "atlantis canada" "n"
"468" "aerotrans airline" "\n" "" "atg" "bachyt" "kazakhstan" "n"
"469" "air charter world" "\n" "" "xac" "" "united states" "n"
"470" "air burkina" "\n" "2j" "vbw" "burkina" "burkina faso" "y"
"471" "air travel corp." "\n" "" "ath" "air travel" "united states" "n"
"472" "aero-tropics air services" "\n" "hc" "ati" "" "australia" "n"
"473" "air traffic gmbh" "\n" "" "atj" "snoopy" "germany" "n"
"474" "aerotaca" "\n" "" "atk" "aerotaca" "colombia" "n"
"475" "aerocentral" "\n" "" "atl" "centralmex" "mexico" "n"
"476" "airlines of tasmania" "\n" "fo" "atm" "airtas" "australia" "y"
"477" "air saint pierre" "\n" "pj" "spm" "" "france" "y"
"478" "air transport international" "\n" "8c" "atn" "air transport" "united states" "n"
"479" "astral colombia - aerotransportes especiales ltda." "\n" "" "atp" "astral" "colombia" "n"
"480" "air transport schiphol" "\n" "" "atq" "multi" "netherlands" "n"
"481" "aeroferinco" "\n" "" "feo" "ferinco" "mexico" "n"
"482" "aero taxis y servicios alfe" "\n" "" "fes" "aero alfe" "mexico" "n"
"483" "avialesookhrana" "\n" "" "ffa" "avialesookhrana" "russia" "n"
"484" "africair service" "\n" "" "ffb" "foxtrot foxtrot" "senegal" "n"
"485" "atlas airlines" "\n" "" "atr" "atlas-air" "united states" "n"
"486" "air transport service" "\n" "" "ats" "" "democratic republic of the congo" "n"
"487" "aer turas" "\n" "" "att" "aerturas" "ireland" "n"
"488" "atlant aerobatics ltd." "\n" "" "atu" "atlant hungary" "hungary" "n"
"489" "avanti air" "\n" "" "atv" "avanti air" "germany" "n"
"490" "aero trades (western) ltd." "\n" "" "atw" "aero trades" "canada" "n"
"491" "austrian airlines" "\n" "os" "aua" "austrian" "austria" "y"
"492" "air southwest" "\n" "" "wow" "swallow" "united kingdom" "y"
"493" "augsburg airways" "\n" "iq" "aub" "augsburg-air" "germany" "y"
"494" "air corporate" "\n" "" "cpv" "aircorporate" "italy" "n"
"495" "aviastar-tu" "\n" "" "tup" "tupolevair" "russia" "n"
"496" "airbridge cargo" "\n" "ru" "abw" "airbridge cargo" "russia" "n"
"497" "atur" "\n" "" "tur" "" "ecuador" "y"
"498" "atesa aerotaxis ecuatorianos" "\n" "" "txu" "atesa" "ecuador" "n"
"499" "austin express" "\n" "" "txx" "cowboy" "united states" "n"
"500" "audi air" "\n" "" "aud" "inc." "audi air" "n"
"501" "augusta air luftfahrtunternehmen" "\n" "" "auf" "augusta" "germany" "n"
"502" "abu dhabi amiri flight" "\n" "mo" "auh" "sultan" "united arab emirates" "y"
"503" "aeroflot-nord" "\n" "5n" "aul" "dvina" "russia" "y"
"504" "air atlantic uruguay" "\n" "" "aum" "atlamur" "uruguay" "n"
"505" "aviones unidos" "\n" "" "aun" "aviones unidos" "mexico" "n"
"506" "avia business group" "\n" "" "aup" "" "russia" "n"
"507" "aero servicios expecializados" "\n" "" "sve" "aeroespecial" "mexico" "n"
"508" "aurigny air services" "\n" "gr" "aur" "ayline" "united kingdom" "y"
"509" "aus-air" "\n" "no" "aus" "" "australia" "n"
"510" "austral lineas aereas" "\n" "au" "aut" "austral" "argentina" "y"
"511" "aurora aviation" "\n" "" "auu" "inc." "aurora air" "n"
"512" "air uganda international ltd." "\n" "" "aux" "" "uganda" "n"
"513" "aerolineas uruguayas" "\n" "" "auy" "s.a." "ausa" "n"
"514" "australian airlines" "\n" "ao" "auz" "australian" "australia" "n"
"515" "avianca - aerovias nacionales de colombia" "\n" "av" "ava" "s.a." "avianca" "y"
"516" "aviation beaufort" "\n" "" "avb" "beaupair" "united kingdom" "n"
"517" "alamo aviacion" "\n" "" "avd" "s.l." "alamo" "n"
"518" "aviair aviation ltd." "\n" "" "avf" "cariboo" "canada" "n"
"519" "air falcon" "\n" "" "avg" "djibouti falcon" "djibouti" "n"
"520" "av8 helicopters" "\n" "" "avh" "kent heli" "united kingdom" "n"
"521" "avia traffic company" "\n" "" "avj" "atomic" "kyrgyzstan" "n"
"522" "av8 helicopters" "\n" "" "avk" "aviate-copter" "south africa" "n"
"523" "aviacion ejecutiva mexicana" "\n" "" "avm" "s.a." "avemex" "n"
"524" "air vanuatu" "\n" "nf" "avn" "air van" "vanuatu" "y"
"525" "aviation at work" "\n" "" "avo" "aviation work" "south africa" "n"
"526" "avcorp registrations" "\n" "" "avp" "avcorp" "united kingdom" "n"
"527" "alfa aerospace" "\n" "" "lfp" "alfa-space" "australia" "n"
"528" "atlantic airfreight aviation" "\n" "" "lfr" "lanfreight" "sao tome and principe" "n"
"529" "aerolift company" "\n" "" "lft" "liftco" "sierra leone" "n"
"530" "aviation services" "\n" "" "avq" "inc." "aquiline" "n"
"531" "active aero charter" "\n" "" "avr" "inc." "active aero" "n"
"532" "avialsa t-35" "\n" "" "avs" "avialsa" "spain" "n"
"533" "asia avia airlines" "\n" "" "avt" "asiavia" "indonesia" "n"
"534" "avia sud a" "\n" "" "avu" "aviasud" "france" "n"
"535" "airvantage incorporated" "\n" "" "avv" "airvantage" "united states" "n"
"536" "aviator airways" "\n" "" "avw" "aviator" "greece" "n"
"537" "aviapaslauga" "\n" "" "avx" "paslauga" "lithuania" "n"
"538" "asl" "\n" "" "xxx" "" "belgium" "n"
"539" "air yugoslavia" "\n" "" "yrg" "yugair" "serbia" "n"
"540" "airlink zambia" "\n" "k8" "zak" "" "zambia" "n"
"541" "agence nationale des aerodromes et de la meteorologie" "\n" "" "zzm" "" "ivory coast" "n"
"542" "airbus transport international" "\n" "" "bga" "belouga" "france" "n"
"543" "air bangladesh" "\n" "b9" "bgd" "air bangla" "bangladesh" "y"
"544" "aviodetachment-28" "\n" "" "bgf" "bulgarian" "bulgaria" "n"
"545" "aero bg" "\n" "" "bgg" "aero bg" "mexico" "n"
"546" "aerotaxis de la bahia" "\n" "" "bhc" "bahia" "mexico" "n"
"547" "air mediterranee" "\n" "dr" "bie" "mediterranee" "france" "y"
"548" "aviaservice" "\n" "" "biv" "aviaservice" "georgia" "n"
"549" "aerolineas de el salvador" "\n" "" "sza" "aesa" "el salvador" "n"
"550" "swaziland airlink" "\n" "" "szl" "swazilink" "swaziland" "n"
"551" "air moorea" "\n" "" "tah" "air moorea" "france" "y"
"552" "aerovaradero" "\n" "" "avy" "s.a." "aerovaradero" "n"
"553" "air valencia" "\n" "" "avz" "air valencia" "spain" "n"
"554" "airways international" "\n" "" "awb" "inc." "airnat" "n"
"555" "airwork" "\n" "" "awk" "airwork" "new zealand" "n"
"556" "australian wetleasing" "\n" "" "awl" "aussieworld" "australia" "n"
"557" "air niamey" "\n" "" "awn" "air niamey" "niger" "n"
"558" "awood air ltd." "\n" "" "awo" "awood air" "canada" "n"
"559" "arctic wings and rotors ltd." "\n" "" "awr" "arctic wings" "canada" "n"
"560" "auo airclub aist-m" "\n" "" "ism" "stork" "russia" "n"
"561" "arab wings" "\n" "" "aws" "arab wings" "jordan" "n"
"562" "air west" "\n" "" "awt" "air west" "canada" "n"
"563" "aeroline gmbh" "\n" "7e" "awu" "sylt-air" "germany" "y"
"564" "airwave transport" "\n" "" "awv" "inc." "airwave" "n"
"565" "air wales" "\n" "6g" "aww" "red dragon" "united kingdom" "y"
"566" "aeroway" "\n" "" "awy" "s.l." "aerowee" "n"
"567" "air caraïbes" "\n" "tx" "fwi" "french west" "france" "y"
"568" "airwest" "\n" "" "awz" "" "sudan" "n"
"569" "air india express" "\n" "ix" "axb" "express india" "india" "y"
"570" "air express" "\n" "" "axd" "air sudex" "sudan" "n"
"571" "asian express airlines" "\n" "hj" "axf" "freightexpress" "australia" "n"
"572" "aeromexhaga" "\n" "" "axh" "aeromexhaga" "mexico" "n"
"573" "aeron international airlines" "\n" "" "axi" "inc." "air freighter" "n"
"574" "african express airways" "\n" "" "axk" "express jet" "kenya" "n"
"575" "air exel" "\n" "xt" "axl" "exel commuter" "netherlands" "y"
"576" "airasia" "air asia" "ak" "axm" "asian express" "malaysia" "y"
"577" "alexandair" "\n" "" "axn" "alexandros" "greece" "n"
"578" "aeromax" "\n" "" "axp" "aeromax spain" "spain" "n"
"579" "action airlines (action air charter)" "\n" "" "axq" "action air" "united states" "n"
"580" "alberni airways" "\n" "" "bni" "alberni" "canada" "n"
"581" "aerolineas bonanza" "\n" "" "bnz" "aero bonanza" "mexico" "n"
"582" "aerobona" "\n" "" "boc" "aerobona" "mexico" "n"
"583" "aboitiz air" "\n" "" "boi" "abair" "philippines" "n"
"584" "axel rent" "\n" "" "axr" "s.a." "rentaxel" "n"
"585" "altus airlines" "\n" "" "axs" "altus" "united states" "n"
"586" "aviaxess" "\n" "" "axv" "axavia" "france" "n"
"587" "avioimpex a.d.p.o." "\n" "" "axx" "impex" "macedonia" "n"
"588" "axis airways" "\n" "6v" "axy" "axis" "france" "n"
"589" "aladia airlines" "\n" "" "ayd" "airlines aladia" "mexico" "n"
"590" "aykavia aircompany" "\n" "" "ayk" "" "armenia" "n"
"591" "airman" "\n" "" "aym" "s.l." "airman" "n"
"592" "atlantic airlines" "\n" "" "ayn" "s.a." "atlantic nicaragua" "n"
"593" "awsaj aviation services" "\n" "" "ays" "" "libya" "n"
"594" "ayeet aviation & tourism" "\n" "" "ayt" "ayeet" "israel" "n"
"595" "atlant-soyuz airlines" "\n" "3g" "ayz" "atlant-soyuz" "russia" "y"
"596" "alitalia" "\n" "az" "aza" "alitalia" "italy" "y"
"597" "azamat" "\n" "" "azb" "tumara" "kazakhstan" "n"
"598" "arcus-air logistic" "\n" "ze" "aze" "arcus air" "germany" "n"
"599" "air zermatt ag" "\n" "" "azf" "air zermatt" "switzerland" "n"
"600" "azalhelikopter" "\n" "" "azk" "azalhelicopter" "azerbaijan" "n"
"601" "africa one" "\n" "" "azl" "sky africa" "zambia" "n"
"602" "aerocozumel" "\n" "" "azm" "aerocozumel" "mexico" "n"
"603" "amaszonas" "\n" "z8" "azn" "" "bolivia" "y"
"604" "arizona pacific airways" "\n" "" "azp" "arizona pacific" "united states" "n"
"605" "aviacon zitotrans air company" "\n" "" "azs" "zitotrans" "russia" "n"
"606" "azimut" "\n" "" "azt" "s.a." "azimut" "n"
"607" "azov avia airlines" "\n" "" "azv" "azov avia" "ukraine" "n"
"608" "air zimbabwe" "\n" "um" "azw" "air zimbabwe" "zimbabwe" "y"
"609" "aero jomacha" "\n" "" "mhc" "aero jomacha" "mexico" "n"
"610" "air memphis" "\n" "" "mhs" "air memphis" "egypt" "n"
"611" "air memphis" "\n" "" "mhu" "mephis uganda" "uganda" "n"
"612" "air marrakech service" "\n" "" "mkh" "air marrakech" "morocco" "n"
"613" "air max africa" "\n" "" "azx" "azima" "gabon" "n"
"614" "arizona airways" "\n" "" "azy" "inc." "arizair" "n"
"615" "azza transport" "\n" "" "azz" "azza transport" "sudan" "n"
"616" "air continental inc" "\n" "" "nar" "night air" "united states" "n"
"617" "antanik-air" "\n" "" "nau" "antanik" "ukraine" "n"
"618" "air newark" "\n" "" "ner" "newair" "united states" "n"
"619" "aircraft support and services" "\n" "" "nff" "" "lebanon" "n"
"620" "aerobanana" "\n" "" "oba" "aerobanana" "mexico" "n"
"621" "amako airlines" "\n" "" "obk" "amako air" "nigeria" "n"
"622" "aserca airlines" "\n" "r7" "oca" "arosca" "venezuela" "y"
"623" "afrique cargo service senegal" "\n" "" "nfs" "" "senegal" "n"
"624" "angoservice" "\n" "" "ngc" "angoservice" "angola" "n"
"625" "angel airlines" "\n" "" "nge" "angel air" "thailand" "n"
"626" "angel flight america" "\n" "" "ngf" "angel flight" "united states" "n"
"627" "air atonabee" "\n" "" "oul" "city express" "canada" "n"
"628" "aero nova" "\n" "" "ova" "aeronova" "spain" "n"
"629" "amira air" "\n" "" "xpe" "expert" "austria" "n"
"630" "aero express intercontinental" "\n" "" "xss" "inter express" "mexico" "n"
"631" "advance aviation services" "\n" "" "xtj" "" "united states" "n"
"632" "air libya tibesti" "\n" "" "tlr" "air libya" "libya" "n"
"633" "aerovic" "\n" "" "ovc" "" "ecuador" "n"
"634" "airventure" "\n" "" "rve" "airventure" "belgium" "n"
"635" "aero servicios" "\n" "" "rvi" "aero servicios" "mexico" "n"
"636" "airvallee" "\n" "" "rvl" "air vallee" "italy" "n"
"637" "aeromover" "\n" "" "ove" "aeromover" "mexico" "n"
"638" "aerovias ejecutivas" "\n" "" "ovi" "vias ejecutivas" "mexico" "n"
"639" "aero servicio pity" "\n" "" "ptd" "pity" "mexico" "n"
"640" "aero copter" "\n" "" "pte" "" "mexico" "n"
"641" "rossiya-russian airlines" "pulkovo aviation enterprise" "fv" "sdm" "pulkovo" "russia" "y"
"642" "air pal" "\n" "" "pll" "airpal" "spain" "n"
"643" "air pullmantur" "\n" "" "plm" "pullmantur" "spain" "n"
"644" "aviaexpress" "\n" "rx" "aeh" "avex" "hungary" "n"
"645" "aviones para servirle" "\n" "" "psg" "serviaviones" "mexico" "n"
"646" "avio sluzba" "\n" "" "slu" "avio sluzba" "serbia" "n"
"647" "air scorpio" "\n" "" "scu" "scorpio univers" "bulgaria" "n"
"648" "air spirit" "\n" "" "sip" "air spirit" "united states" "n"
"649" "alatau airlines" "\n" "" "bmv" "oliga" "kazakhstan" "n"
"650" "aviateca" "\n" "" "gug" "aviateca" "guatemala" "n"
"651" "aroostook aviation" "\n" "" "pxx" "pine state" "united states" "n"
"652" "aeropycsa" "\n" "" "pyc" "aeropycsa" "mexico" "n"
"653" "association of private pilots of kazakhstan" "\n" "" "pvk" "boris" "kazakhstan" "n"
"654" "the amiri flight" "\n" "" "bah" "bahrain" "bahrain" "n"
"655" "aero services" "\n" "" "bas" "aeroserv" "barbados" "n"
"656" "ababeel aviation" "\n" "" "bbe" "babel air" "sudan" "n"
"657" "air bashkortostan" "\n" "" "bbt" "agydal" "russia" "n"
"658" "ambulance air africa" "\n" "" "mcy" "mercy" "south africa" "n"
"659" "american eagle airlines" "\n" "mq" "egf" "eagle flight" "united states" "y"
"660" "aeropuelche" "\n" "" "pue" "puelche" "chile" "n"
"661" "aeroput" "\n" "" "put" "" "serbia" "n"
"662" "azzurra air" "\n" "" "azi" "azzurra" "italy" "n"
"663" "airshop" "\n" "ff" "" "" "netherlands" "n"
"664" "african transport trading and investment company" "\n" "ml" "" "" "sudan" "n"
"665" "ad aviation" "\n" "" "vue" "flightvue" "united kingdom" "y"
"666" "aero costa taxi aereo" "\n" "" "xct" "aerocostaxi" "mexico" "n"
"667" "aerovitro" "\n" "" "vro" "aerovitro" "mexico" "n"
"668" "aerotaxi villa rica" "\n" "" "vri" "villarica" "mexico" "n"
"669" "aerovega" "\n" "" "veg" "aerovega" "mexico" "n"
"670" "aerovilla" "\n" "" "vvg" "aerovilla" "colombia" "n"
"671" "aerolineas villaverde" "\n" "" "vlr" "villaverde" "mexico" "n"
"672" "aero air" "\n" "" "wil" "williamette" "united states" "n"
"673" "aero ejecutivos" "\n" "" "vej" "venejecutiv" "venezuela" "n"
"674" "aero industries inc" "\n" "" "wab" "wabash" "united states" "n"
"675" "aero servicios vanguardia" "\n" "" "vng" "vanguardia" "mexico" "n"
"676" "aero taxi los valles" "\n" "" "vad" "valles" "spain" "n"
"677" "aero vilamoura" "\n" "" "vmr" "aero vilamoura" "portugal" "n"
"678" "aero virel" "\n" "" "vls" "virel" "mexico" "n"
"679" "aeronautical radio inc" "\n" "" "xaa" "" "united states" "n"
"680" "aerovuelox" "\n" "" "vuo" "aerovuelox" "mexico" "n"
"681" "aeronaves tsm" "\n" "" "vtm" "aeronaves tsm" "mexico" "n"
"682" "air ivoire" "\n" "vu" "vun" "airivoire" "ivory coast" "y"
